         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      3.07100000E-01       1      1.00000000E+00     -4.00831105E-02      8.53104853E-03      9.99159930E-01
      3.07100000E-01       2      1.00000000E+00      4.00831105E-02     -8.53104853E-03      9.99159930E-01
      3.07200000E-01       1      1.00000000E+00     -4.01718287E-02      7.86106039E-03      9.99161863E-01
      3.07200000E-01       2      1.00000000E+00      4.01718287E-02     -7.86106039E-03      9.99161863E-01
      3.07300000E-01       1      1.00000000E+00     -4.02494174E-02      7.19047383E-03      9.99163791E-01
      3.07300000E-01       2      1.00000000E+00      4.02494174E-02     -7.19047383E-03      9.99163791E-01
      3.07400000E-01       1      1.00000000E+00     -4.03158810E-02      6.51947261E-03      9.99165715E-01
      3.07400000E-01       2      1.00000000E+00      4.03158810E-02     -6.51947261E-03      9.99165715E-01
      3.07500000E-01       1      1.00000000E+00     -4.03712270E-02      5.84824018E-03      9.99167635E-01
      3.07500000E-01       2      1.00000000E+00      4.03712270E-02     -5.84824018E-03      9.99167635E-01
      3.07600000E-01       1      1.00000000E+00     -4.04154658E-02      5.17695963E-03      9.99169550E-01
      3.07600000E-01       2      1.00000000E+00      4.04154658E-02     -5.17695963E-03      9.99169550E-01
      3.07700000E-01       1      1.00000000E+00     -4.04486109E-02      4.50581364E-03      9.99171461E-01
      3.07700000E-01       2      1.00000000E+00      4.04486109E-02     -4.50581364E-03      9.99171461E-01
      3.07800000E-01       1      1.00000000E+00     -4.04706787E-02      3.83498445E-03      9.99173367E-01
      3.07800000E-01       2      1.00000000E+00      4.04706787E-02     -3.83498445E-03      9.99173367E-01
      3.07900000E-01       1      1.00000000E+00     -4.04816886E-02      3.16465378E-03      9.99175269E-01
      3.07900000E-01       2      1.00000000E+00      4.04816886E-02     -3.16465378E-03      9.99175269E-01
      3.08000000E-01       1      1.00000000E+00     -4.04816630E-02      2.49500282E-03      9.99177166E-01
      3.08000000E-01       2      1.00000000E+00      4.04816630E-02     -2.49500282E-03      9.99177166E-01
      3.08100000E-01       1      1.00000000E+00     -4.04706272E-02      1.82621213E-03      9.99179060E-01
      3.08100000E-01       2      1.00000000E+00      4.04706272E-02     -1.82621213E-03      9.99179060E-01
      3.08200000E-01       1      1.00000000E+00     -4.04486096E-02      1.15846164E-03      9.99180949E-01
      3.08200000E-01       2      1.00000000E+00      4.04486096E-02     -1.15846164E-03      9.99180949E-01
      3.08300000E-01       1      1.00000000E+00     -4.04156411E-02      4.91930587E-04      9.99182833E-01
      3.08300000E-01       2      1.00000000E+00      4.04156411E-02     -4.91930587E-04      9.99182833E-01
      3.08400000E-01       1      1.00000000E+00     -4.03717560E-02     -1.73202535E-04      9.99184713E-01
      3.08400000E-01       2      1.00000000E+00      4.03717560E-02      1.73202535E-04      9.99184713E-01
      3.08500000E-01       1      1.00000000E+00     -4.03169913E-02     -8.36760027E-04      9.99186589E-01
      3.08500000E-01       2      1.00000000E+00      4.03169913E-02      8.36760027E-04      9.99186589E-01
      3.08600000E-01       1      1.00000000E+00     -4.02513868E-02     -1.49856502E-03      9.99188461E-01
      3.08600000E-01       2      1.00000000E+00      4.02513868E-02      1.49856502E-03      9.99188461E-01
      3.08700000E-01       1      1.00000000E+00     -4.01749851E-02     -2.15844154E-03      9.99190328E-01
      3.08700000E-01       2      1.00000000E+00      4.01749851E-02      2.15844154E-03      9.99190328E-01
      3.08800000E-01       1      1.00000000E+00     -4.00878319E-02     -2.81621452E-03      9.99192191E-01
      3.08800000E-01       2      1.00000000E+00      4.00878319E-02      2.81621452E-03      9.99192191E-01
      3.08900000E-01       1      1.00000000E+00     -3.99899756E-02     -3.47170987E-03      9.99194050E-01
      3.08900000E-01       2      1.00000000E+00      3.99899756E-02      3.47170987E-03      9.99194050E-01
      3.09000000E-01       1      1.00000000E+00     -3.98814672E-02     -4.12475454E-03      9.99195904E-01
      3.09000000E-01       2      1.00000000E+00      3.98814672E-02      4.12475454E-03      9.99195904E-01
      3.09100000E-01       1      1.00000000E+00     -3.97623609E-02     -4.77517652E-03      9.99197754E-01
      3.09100000E-01       2      1.00000000E+00      3.97623609E-02      4.77517652E-03      9.99197754E-01
      3.09200000E-01       1      1.00000000E+00     -3.96327131E-02     -5.42280492E-03      9.99199600E-01
      3.09200000E-01       2      1.00000000E+00      3.96327131E-02      5.42280492E-03      9.99199600E-01
      3.09300000E-01       1      1.00000000E+00     -3.94925836E-02     -6.06746999E-03      9.99201442E-01
      3.09300000E-01       2      1.00000000E+00      3.94925836E-02      6.06746999E-03      9.99201442E-01
      3.09400000E-01       1      1.00000000E+00     -3.93420343E-02     -6.70900318E-03      9.99203279E-01
      3.09400000E-01       2      1.00000000E+00      3.93420343E-02      6.70900318E-03      9.99203279E-01
      3.09500000E-01       1      1.00000000E+00     -3.91811301E-02     -7.34723719E-03      9.99205113E-01
      3.09500000E-01       2      1.00000000E+00      3.91811301E-02      7.34723719E-03      9.99205113E-01
      3.09600000E-01       1      1.00000000E+00     -3.90099386E-02     -7.98200597E-03      9.99206942E-01
      3.09600000E-01       2      1.00000000E+00      3.90099386E-02      7.98200597E-03      9.99206942E-01
      3.09700000E-01       1      1.00000000E+00     -3.88285300E-02     -8.61314484E-03      9.99208766E-01
      3.09700000E-01       2      1.00000000E+00      3.88285300E-02      8.61314484E-03      9.99208766E-01
      3.09800000E-01       1      1.00000000E+00     -3.86369770E-02     -9.24049044E-03      9.99210587E-01
      3.09800000E-01       2      1.00000000E+00      3.86369770E-02      9.24049044E-03      9.99210587E-01
      3.09900000E-01       1      1.00000000E+00     -3.84353550E-02     -9.86388084E-03      9.99212404E-01
      3.09900000E-01       2      1.00000000E+00      3.84353550E-02      9.86388084E-03      9.99212404E-01
      3.10000000E-01       1      1.00000000E+00     -3.82237419E-02     -1.04831555E-02      9.99214216E-01
      3.10000000E-01       2      1.00000000E+00      3.82237419E-02      1.04831555E-02      9.99214216E-01
      3.10100000E-01       1      1.00000000E+00     -3.80022183E-02     -1.10981556E-02      9.99216024E-01
      3.10100000E-01       2      1.00000000E+00      3.80022183E-02      1.10981556E-02      9.99216024E-01
      3.10200000E-01       1      1.00000000E+00     -3.77708671E-02     -1.17087234E-02      9.99217828E-01
      3.10200000E-01       2      1.00000000E+00      3.77708671E-02      1.17087234E-02      9.99217828E-01
      3.10300000E-01       1      1.00000000E+00     -3.75297739E-02     -1.23147032E-02      9.99219628E-01
      3.10300000E-01       2      1.00000000E+00      3.75297739E-02      1.23147032E-02      9.99219628E-01
      3.10400000E-01       1      1.00000000E+00     -3.72790265E-02     -1.29159406E-02      9.99221423E-01
      3.10400000E-01       2      1.00000000E+00      3.72790265E-02      1.29159406E-02      9.99221423E-01
      3.10500000E-01       1      1.00000000E+00     -3.70187153E-02     -1.35122829E-02      9.99223215E-01
      3.10500000E-01       2      1.00000000E+00      3.70187153E-02      1.35122829E-02      9.99223215E-01
      3.10600000E-01       1      1.00000000E+00     -3.67489330E-02     -1.41035792E-02      9.99225002E-01
      3.10600000E-01       2      1.00000000E+00      3.67489330E-02      1.41035792E-02      9.99225002E-01
      3.10700000E-01       1      1.00000000E+00     -3.64697749E-02     -1.46896803E-02      9.99226785E-01
      3.10700000E-01       2      1.00000000E+00      3.64697749E-02      1.46896803E-02      9.99226785E-01
      3.10800000E-01       1      1.00000000E+00     -3.61813383E-02     -1.52704385E-02      9.99228565E-01
      3.10800000E-01       2      1.00000000E+00      3.61813383E-02      1.52704385E-02      9.99228565E-01
      3.10900000E-01       1      1.00000000E+00     -3.58837229E-02     -1.58457083E-02      9.99230340E-01
      3.10900000E-01       2      1.00000000E+00      3.58837229E-02      1.58457083E-02      9.99230340E-01
      3.11000000E-01       1      1.00000000E+00     -3.55770309E-02     -1.64153457E-02      9.99232111E-01
      3.11000000E-01       2      1.00000000E+00      3.55770309E-02      1.64153457E-02      9.99232111E-01
      3.11100000E-01       1      1.00000000E+00     -3.52613664E-02     -1.69792087E-02      9.99233878E-01
      3.11100000E-01       2      1.00000000E+00      3.52613664E-02      1.69792087E-02      9.99233878E-01
      3.11200000E-01       1      1.00000000E+00     -3.49368359E-02     -1.75371571E-02      9.99235641E-01
      3.11200000E-01       2      1.00000000E+00      3.49368359E-02      1.75371571E-02      9.99235641E-01
      3.11300000E-01       1      1.00000000E+00     -3.46035481E-02     -1.80890528E-02      9.99237400E-01
      3.11300000E-01       2      1.00000000E+00      3.46035481E-02      1.80890528E-02      9.99237400E-01
      3.11400000E-01       1      1.00000000E+00     -3.42616137E-02     -1.86347595E-02      9.99239154E-01
      3.11400000E-01       2      1.00000000E+00      3.42616137E-02      1.86347595E-02      9.99239154E-01
      3.11500000E-01       1      1.00000000E+00     -3.39111455E-02     -1.91741431E-02      9.99240905E-01
      3.11500000E-01       2      1.00000000E+00      3.39111455E-02      1.91741431E-02      9.99240905E-01
      3.11600000E-01       1      1.00000000E+00     -3.35522584E-02     -1.97070712E-02      9.99242652E-01
      3.11600000E-01       2      1.00000000E+00      3.35522584E-02      1.97070712E-02      9.99242652E-01
      3.11700000E-01       1      1.00000000E+00     -3.31850695E-02     -2.02334137E-02      9.99244395E-01
      3.11700000E-01       2      1.00000000E+00      3.31850695E-02      2.02334137E-02      9.99244395E-01
      3.11800000E-01       1      1.00000000E+00     -3.28096977E-02     -2.07530426E-02      9.99246133E-01
      3.11800000E-01       2      1.00000000E+00      3.28096977E-02      2.07530426E-02      9.99246133E-01
      3.11900000E-01       1      1.00000000E+00     -3.24262637E-02     -2.12658319E-02      9.99247868E-01
      3.11900000E-01       2      1.00000000E+00      3.24262637E-02      2.12658319E-02      9.99247868E-01
      3.12000000E-01       1      1.00000000E+00     -3.20348906E-02     -2.17716578E-02      9.99249599E-01
      3.12000000E-01       2      1.00000000E+00      3.20348906E-02      2.17716578E-02      9.99249599E-01
      3.12100000E-01       1      1.00000000E+00     -3.16357028E-02     -2.22703988E-02      9.99251326E-01
      3.12100000E-01       2      1.00000000E+00      3.16357028E-02      2.22703988E-02      9.99251326E-01
      3.12200000E-01       1      1.00000000E+00     -3.12288270E-02     -2.27619353E-02      9.99253048E-01
      3.12200000E-01       2      1.00000000E+00      3.12288270E-02      2.27619353E-02      9.99253048E-01
      3.12300000E-01       1      1.00000000E+00     -3.08143915E-02     -2.32461503E-02      9.99254767E-01
      3.12300000E-01       2      1.00000000E+00      3.08143915E-02      2.32461503E-02      9.99254767E-01
      3.12400000E-01       1      1.00000000E+00     -3.03925263E-02     -2.37229288E-02      9.99256482E-01
      3.12400000E-01       2      1.00000000E+00      3.03925263E-02      2.37229288E-02      9.99256482E-01
      3.12500000E-01       1      1.00000000E+00     -2.99633633E-02     -2.41921581E-02      9.99258193E-01
      3.12500000E-01       2      1.00000000E+00      2.99633633E-02      2.41921581E-02      9.99258193E-01
      3.12600000E-01       1      1.00000000E+00     -2.95270360E-02     -2.46537280E-02      9.99259900E-01
      3.12600000E-01       2      1.00000000E+00      2.95270360E-02      2.46537280E-02      9.99259900E-01
      3.12700000E-01       1      1.00000000E+00     -2.90836795E-02     -2.51075305E-02      9.99261603E-01
      3.12700000E-01       2      1.00000000E+00      2.90836795E-02      2.51075305E-02      9.99261603E-01
      3.12800000E-01       1      1.00000000E+00     -2.86334306E-02     -2.55534600E-02      9.99263302E-01
      3.12800000E-01       2      1.00000000E+00      2.86334306E-02      2.55534600E-02      9.99263302E-01
      3.12900000E-01       1      1.00000000E+00     -2.81764275E-02     -2.59914132E-02      9.99264998E-01
      3.12900000E-01       2      1.00000000E+00      2.81764275E-02      2.59914132E-02      9.99264998E-01
      3.13000000E-01       1      1.00000000E+00     -2.77128100E-02     -2.64212892E-02      9.99266689E-01
      3.13000000E-01       2      1.00000000E+00      2.77128100E-02      2.64212892E-02      9.99266689E-01
      3.13100000E-01       1      1.00000000E+00     -2.72427196E-02     -2.68429898E-02      9.99268376E-01
      3.13100000E-01       2      1.00000000E+00      2.72427196E-02      2.68429898E-02      9.99268376E-01
      3.13200000E-01       1      1.00000000E+00     -2.67662988E-02     -2.72564188E-02      9.99270060E-01
      3.13200000E-01       2      1.00000000E+00      2.67662988E-02      2.72564188E-02      9.99270060E-01
      3.13300000E-01       1      1.00000000E+00     -2.62836919E-02     -2.76614830E-02      9.99271740E-01
      3.13300000E-01       2      1.00000000E+00      2.62836919E-02      2.76614830E-02      9.99271740E-01
      3.13400000E-01       1      1.00000000E+00     -2.57950443E-02     -2.80580912E-02      9.99273416E-01
      3.13400000E-01       2      1.00000000E+00      2.57950443E-02      2.80580912E-02      9.99273416E-01
      3.13500000E-01       1      1.00000000E+00     -2.53005029E-02     -2.84461550E-02      9.99275088E-01
      3.13500000E-01       2      1.00000000E+00      2.53005029E-02      2.84461550E-02      9.99275088E-01
      3.13600000E-01       1      1.00000000E+00     -2.48002156E-02     -2.88255884E-02      9.99276756E-01
      3.13600000E-01       2      1.00000000E+00      2.48002156E-02      2.88255884E-02      9.99276756E-01
      3.13700000E-01       1      1.00000000E+00     -2.42943318E-02     -2.91963080E-02      9.99278420E-01
      3.13700000E-01       2      1.00000000E+00      2.42943318E-02      2.91963080E-02      9.99278420E-01
      3.13800000E-01       1      1.00000000E+00     -2.37830020E-02     -2.95582330E-02      9.99280081E-01
      3.13800000E-01       2      1.00000000E+00      2.37830020E-02      2.95582330E-02      9.99280081E-01
      3.13900000E-01       1      1.00000000E+00     -2.32663777E-02     -2.99112850E-02      9.99281737E-01
      3.13900000E-01       2      1.00000000E+00      2.32663777E-02      2.99112850E-02      9.99281737E-01
      3.14000000E-01       1      1.00000000E+00     -2.27446116E-02     -3.02553885E-02      9.99283390E-01
      3.14000000E-01       2      1.00000000E+00      2.27446116E-02      3.02553885E-02      9.99283390E-01
      3.14100000E-01       1      1.00000000E+00     -2.22178575E-02     -3.05904703E-02      9.99285039E-01
      3.14100000E-01       2      1.00000000E+00      2.22178575E-02      3.05904703E-02      9.99285039E-01
      3.14200000E-01       1      1.00000000E+00     -2.16862702E-02     -3.09164600E-02      9.99286685E-01
      3.14200000E-01       2      1.00000000E+00      2.16862702E-02      3.09164600E-02      9.99286685E-01
      3.14300000E-01       1      1.00000000E+00     -2.11500053E-02     -3.12332898E-02      9.99288326E-01
      3.14300000E-01       2      1.00000000E+00      2.11500053E-02      3.12332898E-02      9.99288326E-01
      3.14400000E-01       1      1.00000000E+00     -2.06092195E-02     -3.15408945E-02      9.99289964E-01
      3.14400000E-01       2      1.00000000E+00      2.06092195E-02      3.15408945E-02      9.99289964E-01
      3.14500000E-01       1      1.00000000E+00     -2.00640703E-02     -3.18392116E-02      9.99291598E-01
      3.14500000E-01       2      1.00000000E+00      2.00640703E-02      3.18392116E-02      9.99291598E-01
      3.14600000E-01       1      1.00000000E+00     -1.95147159E-02     -3.21281813E-02      9.99293228E-01
      3.14600000E-01       2      1.00000000E+00      1.95147159E-02      3.21281813E-02      9.99293228E-01
      3.14700000E-01       1      1.00000000E+00     -1.89613155E-02     -3.24077464E-02      9.99294855E-01
      3.14700000E-01       2      1.00000000E+00      1.89613155E-02      3.24077464E-02      9.99294855E-01
      3.14800000E-01       1      1.00000000E+00     -1.84040290E-02     -3.26778524E-02      9.99296477E-01
      3.14800000E-01       2      1.00000000E+00      1.84040290E-02      3.26778524E-02      9.99296477E-01
      3.14900000E-01       1      1.00000000E+00     -1.78430169E-02     -3.29384476E-02      9.99298096E-01
      3.14900000E-01       2      1.00000000E+00      1.78430169E-02      3.29384476E-02      9.99298096E-01
      3.15000000E-01       1      1.00000000E+00     -1.72784403E-02     -3.31894830E-02      9.99299712E-01
      3.15000000E-01       2      1.00000000E+00      1.72784403E-02      3.31894830E-02      9.99299712E-01
      3.15100000E-01       1      1.00000000E+00     -1.67104610E-02     -3.34309121E-02      9.99301323E-01
      3.15100000E-01       2      1.00000000E+00      1.67104610E-02      3.34309121E-02      9.99301323E-01
      3.15200000E-01       1      1.00000000E+00     -1.61392413E-02     -3.36626913E-02      9.99302931E-01
      3.15200000E-01       2      1.00000000E+00      1.61392413E-02      3.36626913E-02      9.99302931E-01
      3.15300000E-01       1      1.00000000E+00     -1.55649442E-02     -3.38847798E-02      9.99304535E-01
      3.15300000E-01       2      1.00000000E+00      1.55649442E-02      3.38847798E-02      9.99304535E-01
      3.15400000E-01       1      1.00000000E+00     -1.49877328E-02     -3.40971394E-02      9.99306136E-01
      3.15400000E-01       2      1.00000000E+00      1.49877328E-02      3.40971394E-02      9.99306136E-01
      3.15500000E-01       1      1.00000000E+00     -1.44077710E-02     -3.42997345E-02      9.99307733E-01
      3.15500000E-01       2      1.00000000E+00      1.44077710E-02      3.42997345E-02      9.99307733E-01
      3.15600000E-01       1      1.00000000E+00     -1.38252228E-02     -3.44925326E-02      9.99309326E-01
      3.15600000E-01       2      1.00000000E+00      1.38252228E-02      3.44925326E-02      9.99309326E-01
      3.15700000E-01       1      1.00000000E+00     -1.32402526E-02     -3.46755037E-02      9.99310915E-01
      3.15700000E-01       2      1.00000000E+00      1.32402526E-02      3.46755037E-02      9.99310915E-01
      3.15800000E-01       1      1.00000000E+00     -1.26530252E-02     -3.48486205E-02      9.99312501E-01
      3.15800000E-01       2      1.00000000E+00      1.26530252E-02      3.48486205E-02      9.99312501E-01
      3.15900000E-01       1      1.00000000E+00     -1.20637054E-02     -3.50118585E-02      9.99314083E-01
      3.15900000E-01       2      1.00000000E+00      1.20637054E-02      3.50118585E-02      9.99314083E-01
      3.16000000E-01       1      1.00000000E+00     -1.14724585E-02     -3.51651961E-02      9.99315662E-01
      3.16000000E-01       2      1.00000000E+00      1.14724585E-02      3.51651961E-02      9.99315662E-01
      3.16100000E-01       1      1.00000000E+00     -1.08794497E-02     -3.53086143E-02      9.99317237E-01
      3.16100000E-01       2      1.00000000E+00      1.08794497E-02      3.53086143E-02      9.99317237E-01
      3.16200000E-01       1      1.00000000E+00     -1.02848444E-02     -3.54420967E-02      9.99318808E-01
      3.16200000E-01       2      1.00000000E+00      1.02848444E-02      3.54420967E-02      9.99318808E-01
      3.16300000E-01       1      1.00000000E+00     -9.68880794E-03     -3.55656300E-02      9.99320376E-01
      3.16300000E-01       2      1.00000000E+00      9.68880794E-03      3.55656300E-02      9.99320376E-01
      3.16400000E-01       1      1.00000000E+00     -9.09150589E-03     -3.56792033E-02      9.99321940E-01
      3.16400000E-01       2      1.00000000E+00      9.09150589E-03      3.56792033E-02      9.99321940E-01
      3.16500000E-01       1      1.00000000E+00     -8.49310361E-03     -3.57828085E-02      9.99323500E-01
      3.16500000E-01       2      1.00000000E+00      8.49310361E-03      3.57828085E-02      9.99323500E-01
      3.16600000E-01       1      1.00000000E+00     -7.89376643E-03     -3.58764405E-02      9.99325057E-01
      3.16600000E-01       2      1.00000000E+00      7.89376643E-03      3.58764405E-02      9.99325057E-01
      3.16700000E-01       1      1.00000000E+00     -7.29365956E-03     -3.59600966E-02      9.99326610E-01
      3.16700000E-01       2      1.00000000E+00      7.29365956E-03      3.59600966E-02      9.99326610E-01
      3.16800000E-01       1      1.00000000E+00     -6.69294803E-03     -3.60337770E-02      9.99328160E-01
      3.16800000E-01       2      1.00000000E+00      6.69294803E-03      3.60337770E-02      9.99328160E-01
      3.16900000E-01       1      1.00000000E+00     -6.09179667E-03     -3.60974845E-02      9.99329706E-01
      3.16900000E-01       2      1.00000000E+00      6.09179667E-03      3.60974845E-02      9.99329706E-01
      3.17000000E-01       1      1.00000000E+00     -5.49037004E-03     -3.61512247E-02      9.99331249E-01
      3.17000000E-01       2      1.00000000E+00      5.49037004E-03      3.61512247E-02      9.99331249E-01
      3.17100000E-01       1      1.00000000E+00     -4.88883240E-03     -3.61950058E-02      9.99332788E-01
      3.17100000E-01       2      1.00000000E+00      4.88883240E-03      3.61950058E-02      9.99332788E-01
      3.17200000E-01       1      1.00000000E+00     -4.28734767E-03     -3.62288388E-02      9.99334323E-01
      3.17200000E-01       2      1.00000000E+00      4.28734767E-03      3.62288388E-02      9.99334323E-01
      3.17300000E-01       1      1.00000000E+00     -3.68607936E-03     -3.62527374E-02      9.99335855E-01
      3.17300000E-01       2      1.00000000E+00      3.68607936E-03      3.62527374E-02      9.99335855E-01
      3.17400000E-01       1      1.00000000E+00     -3.08519058E-03     -3.62667178E-02      9.99337384E-01
      3.17400000E-01       2      1.00000000E+00      3.08519058E-03      3.62667178E-02      9.99337384E-01
      3.17500000E-01       1      1.00000000E+00     -2.48484394E-03     -3.62707990E-02      9.99338909E-01
      3.17500000E-01       2      1.00000000E+00      2.48484394E-03      3.62707990E-02      9.99338909E-01
      3.17600000E-01       1      1.00000000E+00     -1.88520152E-03     -3.62650027E-02      9.99340430E-01
      3.17600000E-01       2      1.00000000E+00      1.88520152E-03      3.62650027E-02      9.99340430E-01
      3.17700000E-01       1      1.00000000E+00     -1.28642487E-03     -3.62493531E-02      9.99341948E-01
      3.17700000E-01       2      1.00000000E+00      1.28642487E-03      3.62493531E-02      9.99341948E-01
      3.17800000E-01       1      1.00000000E+00     -6.88674897E-04     -3.62238770E-02      9.99343463E-01
      3.17800000E-01       2      1.00000000E+00      6.88674897E-04      3.62238770E-02      9.99343463E-01
      3.17900000E-01       1      1.00000000E+00     -9.21118850E-05     -3.61886041E-02      9.99344974E-01
      3.17900000E-01       2      1.00000000E+00      9.21118850E-05      3.61886041E-02      9.99344974E-01
      3.18000000E-01       1      1.00000000E+00      5.03104583E-04     -3.61435662E-02      9.99346481E-01
      3.18000000E-01       2      1.00000000E+00     -5.03104583E-04      3.61435662E-02      9.99346481E-01
      3.18100000E-01       1      1.00000000E+00      1.09681565E-03     -3.60887982E-02      9.99347985E-01
      3.18100000E-01       2      1.00000000E+00     -1.09681565E-03      3.60887982E-02      9.99347985E-01
      3.18200000E-01       1      1.00000000E+00      1.68886325E-03     -3.60243373E-02      9.99349486E-01
      3.18200000E-01       2      1.00000000E+00     -1.68886325E-03      3.60243373E-02      9.99349486E-01
      3.18300000E-01       1      1.00000000E+00      2.27909010E-03     -3.59502233E-02      9.99350983E-01
      3.18300000E-01       2      1.00000000E+00     -2.27909010E-03      3.59502233E-02      9.99350983E-01
      3.18400000E-01       1      1.00000000E+00      2.86733980E-03     -3.58664985E-02      9.99352477E-01
      3.18400000E-01       2      1.00000000E+00     -2.86733980E-03      3.58664985E-02      9.99352477E-01
      3.18500000E-01       1      1.00000000E+00      3.45345685E-03     -3.57732077E-02      9.99353967E-01
      3.18500000E-01       2      1.00000000E+00     -3.45345685E-03      3.57732077E-02      9.99353967E-01
      3.18600000E-01       1      1.00000000E+00      4.03728666E-03     -3.56703983E-02      9.99355454E-01
      3.18600000E-01       2      1.00000000E+00     -4.03728666E-03      3.56703983E-02      9.99355454E-01
      3.18700000E-01       1      1.00000000E+00      4.61867564E-03     -3.55581202E-02      9.99356937E-01
      3.18700000E-01       2      1.00000000E+00     -4.61867564E-03      3.55581202E-02      9.99356937E-01
      3.18800000E-01       1      1.00000000E+00      5.19747121E-03     -3.54364256E-02      9.99358417E-01
      3.18800000E-01       2      1.00000000E+00     -5.19747121E-03      3.54364256E-02      9.99358417E-01
      3.18900000E-01       1      1.00000000E+00      5.77352183E-03     -3.53053692E-02      9.99359894E-01
      3.18900000E-01       2      1.00000000E+00     -5.77352183E-03      3.53053692E-02      9.99359894E-01
      3.19000000E-01       1      1.00000000E+00      6.34667709E-03     -3.51650083E-02      9.99361367E-01
      3.19000000E-01       2      1.00000000E+00     -6.34667709E-03      3.51650083E-02      9.99361367E-01
      3.19100000E-01       1      1.00000000E+00      6.91678768E-03     -3.50154023E-02      9.99362837E-01
      3.19100000E-01       2      1.00000000E+00     -6.91678768E-03      3.50154023E-02      9.99362837E-01
      3.19200000E-01       1      1.00000000E+00      7.48370548E-03     -3.48566132E-02      9.99364303E-01
      3.19200000E-01       2      1.00000000E+00     -7.48370548E-03      3.48566132E-02      9.99364303E-01
      3.19300000E-01       1      1.00000000E+00      8.04728356E-03     -3.46887053E-02      9.99365766E-01
      3.19300000E-01       2      1.00000000E+00     -8.04728356E-03      3.46887053E-02      9.99365766E-01
      3.19400000E-01       1      1.00000000E+00      8.60737625E-03     -3.45117453E-02      9.99367226E-01
      3.19400000E-01       2      1.00000000E+00     -8.60737625E-03      3.45117453E-02      9.99367226E-01
      3.19500000E-01       1      1.00000000E+00      9.16383916E-03     -3.43258020E-02      9.99368682E-01
      3.19500000E-01       2      1.00000000E+00     -9.16383916E-03      3.43258020E-02      9.99368682E-01
      3.19600000E-01       1      1.00000000E+00      9.71652923E-03     -3.41309467E-02      9.99370135E-01
      3.19600000E-01       2      1.00000000E+00     -9.71652923E-03      3.41309467E-02      9.99370135E-01
      3.19700000E-01       1      1.00000000E+00      1.02653047E-02     -3.39272528E-02      9.99371585E-01
      3.19700000E-01       2      1.00000000E+00     -1.02653047E-02      3.39272528E-02      9.99371585E-01
      3.19800000E-01       1      1.00000000E+00      1.08100253E-02     -3.37147962E-02      9.99373031E-01
      3.19800000E-01       2      1.00000000E+00     -1.08100253E-02      3.37147962E-02      9.99373031E-01
      3.19900000E-01       1      1.00000000E+00      1.13505521E-02     -3.34936547E-02      9.99374474E-01
      3.19900000E-01       2      1.00000000E+00     -1.13505521E-02      3.34936547E-02      9.99374474E-01
      3.20000000E-01       1      1.00000000E+00      1.18867477E-02     -3.32639083E-02      9.99375914E-01
      3.20000000E-01       2      1.00000000E+00     -1.18867477E-02      3.32639083E-02      9.99375914E-01
      3.20100000E-01       1      1.00000000E+00      1.24184761E-02     -3.30256395E-02      9.99377350E-01
      3.20100000E-01       2      1.00000000E+00     -1.24184761E-02      3.30256395E-02      9.99377350E-01
      3.20200000E-01       1      1.00000000E+00      1.29456028E-02     -3.27789327E-02      9.99378784E-01
      3.20200000E-01       2      1.00000000E+00     -1.29456028E-02      3.27789327E-02      9.99378784E-01
      3.20300000E-01       1      1.00000000E+00      1.34679951E-02     -3.25238742E-02      9.99380213E-01
      3.20300000E-01       2      1.00000000E+00     -1.34679951E-02      3.25238742E-02      9.99380213E-01
      3.20400000E-01       1      1.00000000E+00      1.39855217E-02     -3.22605527E-02      9.99381640E-01
      3.20400000E-01       2      1.00000000E+00     -1.39855217E-02      3.22605527E-02      9.99381640E-01
      3.20500000E-01       1      1.00000000E+00      1.44980528E-02     -3.19890588E-02      9.99383063E-01
      3.20500000E-01       2      1.00000000E+00     -1.44980528E-02      3.19890588E-02      9.99383063E-01
      3.20600000E-01       1      1.00000000E+00      1.50054606E-02     -3.17094852E-02      9.99384483E-01
      3.20600000E-01       2      1.00000000E+00     -1.50054606E-02      3.17094852E-02      9.99384483E-01
      3.20700000E-01       1      1.00000000E+00      1.55076188E-02     -3.14219265E-02      9.99385900E-01
      3.20700000E-01       2      1.00000000E+00     -1.55076188E-02      3.14219265E-02      9.99385900E-01
      3.20800000E-01       1      1.00000000E+00      1.60044027E-02     -3.11264793E-02      9.99387313E-01
      3.20800000E-01       2      1.00000000E+00     -1.60044027E-02      3.11264793E-02      9.99387313E-01
      3.20900000E-01       1      1.00000000E+00      1.64956895E-02     -3.08232420E-02      9.99388723E-01
      3.20900000E-01       2      1.00000000E+00     -1.64956895E-02      3.08232420E-02      9.99388723E-01
      3.21000000E-01       1      1.00000000E+00      1.69813582E-02     -3.05123152E-02      9.99390130E-01
      3.21000000E-01       2      1.00000000E+00     -1.69813582E-02      3.05123152E-02      9.99390130E-01
      3.21100000E-01       1      1.00000000E+00      1.74612895E-02     -3.01938009E-02      9.99391534E-01
      3.21100000E-01       2      1.00000000E+00     -1.74612895E-02      3.01938009E-02      9.99391534E-01
      3.21200000E-01       1      1.00000000E+00      1.79353660E-02     -2.98678035E-02      9.99392934E-01
      3.21200000E-01       2      1.00000000E+00     -1.79353660E-02      2.98678035E-02      9.99392934E-01
      3.21300000E-01       1      1.00000000E+00      1.84034722E-02     -2.95344286E-02      9.99394331E-01
